block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_23824,1,3,1,0,WHITE BRIDGE,15054,8_merged_225468,222282,
b_23825,1,3,1,0,WHITE BRIDGE,15054,8_merged_225468,222283,
b_23824,1,3,1,0,WHITE BRIDGE,15054,8_merged_225468,222280,
b_23825,1,3,1,0,WHITE BRIDGE,15054,8_merged_225468,222281,
b_23824,1,3,1,0,WHITE BRIDGE,15054,8_merged_225468,222288,
b_23825,1,3,1,0,WHITE BRIDGE,15054,8_merged_225468,222289,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221485,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221484,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221487,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221486,
b_23793,1,22,1,1,LONG TERM CARE,15022,2_merged_225464,221481,
b_23793,1,22,1,1,LONG TERM CARE,15022,2_merged_225464,221480,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221483,
b_23793,1,22,1,1,LONG TERM CARE,15022,2_merged_225464,221482,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221489,
b_23798,1,22,1,0,DOWNTOWN,15018,3_merged_225463,221488,
a_23547,1,5,1,1,DOWNTOWN,14660,2_merged_225458,220028,
a_23482,1,5,1,1,DOWNTOWN,14660,2_merged_225458,220029,
a_23546,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220024,
a_23547,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220025,
a_23482,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220026,
a_23546,1,5,1,1,DOWNTOWN,14660,2_merged_225458,220027,
a_23482,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220020,
a_23546,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220021,
a_23547,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220022,
a_23482,1,5,1,1,DOWNTOWN,14659,2_merged_225458,220023,
b_24099,1,22,1,1,KINGS LANE,15027,8_merged_225468,225030,
b_24098,1,22,1,1,KINGS LANE,15027,8_merged_225468,225031,
b_24097,1,22,1,1,KINGS LANE,15027,8_merged_225468,225032,
b_24099,1,22,1,1,KINGS LANE,15027,8_merged_225468,225033,
b_24098,1,22,1,1,KINGS LANE,15027,8_merged_225468,225034,
b_24097,1,22,1,1,KINGS LANE,15027,8_merged_225468,225035,
b_24099,1,22,1,1,KINGS LANE,15027,8_merged_225468,225036,
b_24100,1,22,1,0,DOWNTOWN,15199,8_merged_225468,225037,
b_24101,1,22,1,0,DOWNTOWN,15199,8_merged_225468,225038,
b_24100,1,22,1,0,DOWNTOWN,15199,8_merged_225468,225039,
a_23563,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220288,
a_23560,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220289,
a_23562,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220280,
a_23559,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220281,
a_23563,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220282,
a_23560,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220283,
a_23561,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220284,
a_23564,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220285,
a_23562,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220286,
a_23559,1,55,1,1,DOWNTOWN,14680,2_merged_225458,220287,
b_23979,1,55,1,1,DOWNTOWN,15121,2_merged_225464,223399,
b_23981,1,55,1,1,DOWNTOWN,15121,2_merged_225464,223398,
b_23982,1,55,1,1,DOWNTOWN,15121,2_merged_225464,223397,
b_23978,1,55,1,1,DOWNTOWN,15121,2_merged_225464,223396,
b_23978,1,55,1,0,HICKORY HOLLOW,15118,2_merged_225464,223395,
b_23979,1,55,1,0,HICKORY HOLLOW,15118,2_merged_225464,223394,
b_23980,1,55,1,0,HICKORY HOLLOW,15118,2_merged_225464,223393,
b_23981,1,55,1,0,HICKORY HOLLOW,15118,2_merged_225464,223392,
b_23982,1,55,1,0,HICKORY HOLLOW,15118,2_merged_225464,223391,
b_23983,1,55,1,0,HICKORY HOLLOW,15118,2_merged_225464,223390,
b_23813,1,25,1,1,EDGEHILL - NAPIER,15047,8_merged_225468,221867,
b_23812,1,25,1,1,EDGEHILL - NAPIER,15047,8_merged_225468,221866,
b_23813,1,25,1,1,EDGEHILL - NAPIER,15047,8_merged_225468,221865,
b_23812,1,25,1,1,EDGEHILL - NAPIER,15047,8_merged_225468,221864,
b_23812,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221863,
b_23813,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221862,
b_23812,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221861,
b_23813,1,25,1,0,NORTH NASHVILLE,15046,8_merged_225468,221860,
b_23813,1,25,1,1,EDGEHILL - NAPIER,15047,8_merged_225468,221869,
b_23812,1,25,1,1,EDGEHILL - NAPIER,15047,8_merged_225468,221868,
b_23785,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221242,
b_23998,1,56,1,0,RIVERGATE,15124,2_merged_225464,223649,
b_23999,1,56,1,0,RIVERGATE,15124,2_merged_225464,223648,
b_24000,1,56,1,0,RIVERGATE,15124,2_merged_225464,223641,
b_23996,1,56,1,0,RIVERGATE,15124,2_merged_225464,223640,
b_23998,1,56,1,0,RIVERGATE,15124,2_merged_225464,223643,
b_23999,1,56,1,0,RIVERGATE,15124,2_merged_225464,223642,
b_23997,1,56,1,0,RIVERGATE,15124,2_merged_225464,223645,
b_24001,1,56,1,0,RIVERGATE,15124,2_merged_225464,223644,
b_24000,1,56,1,0,RIVERGATE,15124,2_merged_225464,223647,
b_23996,1,56,1,0,RIVERGATE,15124,2_merged_225464,223646,
b_23998,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223708,
b_24001,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223709,
b_23997,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223704,
b_23996,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223705,
b_24000,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223706,
b_23999,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223707,
b_24000,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223700,
b_23999,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223701,
b_23998,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223702,
b_24001,1,56,1,1,DOWNTOWN,15130,2_merged_225464,223703,
a_22410,1,34,1,1,DOWNTOWN VIA DONELSON,14621,3_merged_225457,210900,
a_22410,1,34,1,1,DOWNTOWN VIA ELLINGTON,14622,3_merged_225457,210901,
a_22410,1,34,1,1,DOWNTOWN VIA DONELSON,14621,3_merged_225457,210902,
a_22410,1,34,1,1,DOWNTOWN VIA ELLINGTON,14622,3_merged_225457,210903,
a_22410,1,34,1,1,DOWNTOWN VIA DONELSON,14621,3_merged_225457,210904,
b_24013,1,56,1,0,RIVERGATE,15124,8_merged_225468,223833,
b_24012,1,56,1,0,RIVERGATE,15124,8_merged_225468,223830,
a_23445,1,56,1,0,RIVERGATE,14683,8_merged_225462,219039,
a_23448,1,56,1,0,RIVERGATE,14683,8_merged_225462,219038,
a_23445,1,56,1,0,RIVERGATE,14683,8_merged_225462,219033,
a_23448,1,56,1,0,RIVERGATE,14683,8_merged_225462,219032,
a_23447,1,56,1,0,RIVERGATE,14683,8_merged_225462,219031,
a_23446,1,56,1,0,RIVERGATE,14683,8_merged_225462,219030,
a_23450,1,56,1,0,RIVERGATE,14683,8_merged_225462,219037,
a_23447,1,56,1,0,RIVERGATE,14683,8_merged_225462,219036,
a_23446,1,56,1,0,RIVERGATE,14683,8_merged_225462,219035,
a_23449,1,56,1,0,RIVERGATE,14683,8_merged_225462,219034,
b_23779,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222116,
b_23777,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222117,
b_23779,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222114,
b_23776,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222115,
b_23777,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222112,
b_24003,1,56,1,1,DOWNTOWN,15130,3_merged_225463,223782,
b_23817,1,29,1,1,DOWNTOWN,15052,3_merged_225463,222110,
b_23774,1,29,1,1,DOWNTOWN,15053,3_merged_225463,222111,
b_24002,1,56,1,1,DOWNTOWN,15130,3_merged_225463,223783,
b_23779,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222118,
b_23776,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222119,
b_23831,1,4,1,1,DOWNTOWN,15075,2_merged_225464,222439,
b_23832,1,4,1,1,DOWNTOWN,15075,2_merged_225464,222438,
b_24090,1,56,1,0,56S GALLATIN PK MADISON STATION,15196,8_merged_225468,224828,
b_24087,1,56,1,1,DOWNTOWN,15197,8_merged_225468,224829,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222079,
b_23774,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222078,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222075,
b_23774,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222074,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222077,
b_23775,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222076,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222071,
b_23774,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222070,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222073,
b_23775,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222072,
a_23486,1,34,1,0,OPRY MILLS VIA ELLINGTON,14619,2_merged_225458,219844,
b_24029,1,76,1,0,MADISON,15154,3_merged_225463,224180,
a_23427,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218748,
a_23426,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218749,
a_23427,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218742,
a_23426,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218743,
a_23426,1,5,1,1,DOWNTOWN,14660,8_merged_225462,218740,
a_23364,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218741,
a_23426,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218746,
a_23364,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218747,
a_23364,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218744,
a_23427,1,5,1,1,DOWNTOWN,14659,8_merged_225462,218745,
a_22677,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212469,
a_22676,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212468,
a_22675,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212461,
a_22679,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212460,
a_22677,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212463,
a_22676,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212462,
a_22674,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212465,
a_22678,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212464,
a_22675,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212467,
a_22679,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212466,
b_23785,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221258,
b_23786,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221259,
b_23785,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221250,
b_23786,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221251,
b_23785,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221252,
b_23786,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221253,
b_23785,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221254,
b_23786,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221255,
b_23785,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221256,
b_23786,1,19,1,1,51ST & TENNESSEE,15011,3_merged_225463,221257,
b_24022,1,7,1,0,GREEN HILLS,15142,8_merged_225468,224051,
b_24021,1,7,1,1,DOWNTOWN,15143,3_merged_225463,224050,
b_24022,1,7,1,0,GREEN HILLS,15142,8_merged_225468,224053,
a_23486,1,34,1,0,OPRY MILLS VIA ELLINGTON,14619,2_merged_225458,219841,
b_24023,1,7,1,0,GREEN HILLS,15142,8_merged_225468,224052,
b_24022,1,7,1,0,GREEN HILLS,15142,8_merged_225468,224055,
b_24023,1,7,1,0,GREEN HILLS,15142,8_merged_225468,224054,
b_24021,1,7,1,1,DOWNTOWN,15143,3_merged_225463,224042,
b_24071,1,9,1,1,DOWNTOWN,15168,8_merged_225468,224515,
b_24071,1,9,1,1,DOWNTOWN,15168,8_merged_225468,224516,
b_24020,1,7,1,1,DOWNTOWN,15143,3_merged_225463,224041,
b_24071,1,9,1,1,DOWNTOWN,15167,8_merged_225468,224510,
b_23776,1,17,1,0,LIPSCOMB,14996,8_merged_225468,221031,
b_24071,1,9,1,1,DOWNTOWN,15168,8_merged_225468,224512,
b_24071,1,9,1,1,DOWNTOWN,15168,8_merged_225468,224513,
b_24021,1,7,1,1,DOWNTOWN,15143,3_merged_225463,224048,
b_24020,1,7,1,1,DOWNTOWN,15143,3_merged_225463,224049,
b_23777,1,17,1,1,DOWNTOWN,14997,8_merged_225468,221038,
b_23776,1,17,1,1,DOWNTOWN,14997,8_merged_225468,221039,
a_23429,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218812,
a_23430,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218813,
a_23432,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218810,
a_23428,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218811,
a_23428,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218816,
a_23429,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218817,
a_23431,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218814,
a_23432,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218815,
a_23430,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218818,
a_23431,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218819,
b_23778,1,17,1,0,LIPSCOMB,14996,8_merged_225468,221029,
b_23776,1,17,1,0,LIPSCOMB,14996,8_merged_225468,221028,
b_23964,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223098,
b_23960,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223099,
b_23961,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223094,
b_23964,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223095,
b_23960,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223096,
b_23961,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223097,
b_23962,1,52,1,0,52A - HICKORY PLAZA,15114,2_merged_225464,223090,
b_23961,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223091,
b_23964,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223092,
b_23960,1,52,1,0,52B - WALLACE-EZELL,15113,2_merged_225464,223093,
a_22679,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212454,
a_22675,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212455,
a_22676,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212456,
a_23469,1,18,1,1,DOWNTOWN EXPRESS,14562,2_merged_225458,219405,
a_22676,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212450,
a_22677,1,55,1,1,DOWNTOWN,14680,3_merged_225457,212451,
a_23429,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218807,
a_23428,1,50,1,1,DOWNTOWN,14668,8_merged_225462,218806,
a_23568,1,56,1,0,RIVERGATE,14683,2_merged_225458,220345,
a_23567,1,56,1,0,RIVERGATE,14683,2_merged_225458,220344,
a_23565,1,56,1,0,RIVERGATE,14683,2_merged_225458,220347,
a_23570,1,56,1,0,RIVERGATE,14683,2_merged_225458,220346,
a_23565,1,56,1,0,RIVERGATE,14683,2_merged_225458,220341,
a_23570,1,56,1,0,RIVERGATE,14683,2_merged_225458,220340,
a_23569,1,56,1,0,RIVERGATE,14683,2_merged_225458,220343,
a_23566,1,56,1,0,RIVERGATE,14683,2_merged_225458,220342,
a_23610,1,9,1,0,METROCENTER,14722,8_merged_225462,220619,
a_23610,1,9,1,0,METROCENTER,14722,8_merged_225462,220618,
a_23569,1,56,1,0,RIVERGATE,14683,2_merged_225458,220349,
a_23566,1,56,1,0,RIVERGATE,14683,2_merged_225458,220348,
a_23349,1,18,1,0,AIRPORT VIA ELM HILL,14556,8_merged_225462,218100,
a_23349,1,18,1,0,AIRPORT VIA ELM HILL,14556,8_merged_225462,218101,
a_23349,1,18,1,0,AIRPORT VIA ELM HILL,14556,8_merged_225462,218102,
a_23349,1,18,1,0,AIRPORT VIA ELM HILL,14556,8_merged_225462,218103,
a_23349,1,18,1,0,AIRPORT VIA ELM HILL,14556,8_merged_225462,218104,
a_23349,1,18,1,0,AIRPORT EXPRESS,14558,8_merged_225462,218105,
a_23349,1,18,1,0,AIRPORT EXPRESS,14558,8_merged_225462,218106,
a_23349,1,18,1,0,AIRPORT EXPRESS,14558,8_merged_225462,218107,
a_23349,1,18,1,0,AIRPORT EXPRESS,14558,8_merged_225462,218108,
a_23349,1,18,1,0,AIRPORT EXPRESS,14558,8_merged_225462,218109,
a_23354,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218247,
a_23355,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218246,
a_23356,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218245,
a_23354,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218244,
a_23355,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218243,
a_23356,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218242,
a_23354,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218241,
a_23355,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218240,
a_23355,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218249,
a_23356,1,22,1,0,DOWNTOWN,14575,8_merged_225462,218248,
b_23980,1,55,1,1,DOWNTOWN,15121,2_merged_225464,223434,
a_23453,1,7,1,1,DOWNTOWN,14702,8_merged_225462,219194,
a_23454,1,7,1,1,DOWNTOWN,14702,8_merged_225462,219195,
a_23453,1,7,1,1,DOWNTOWN,14702,8_merged_225462,219196,
a_23453,1,7,1,1,DOWNTOWN,14702,8_merged_225462,219197,
a_23453,1,7,1,1,DOWNTOWN,14702,8_merged_225462,219190,
a_23454,1,7,1,1,DOWNTOWN,14702,8_merged_225462,219191,
a_23453,1,7,1,1,DOWNTOWN,14702,8_merged_225462,219192,
a_23454,1,7,1,1,DOWNTOWN,14702,8_merged_225462,219193,
a_23455,1,72,1,0,GRASSMERE-WALMART,14704,8_merged_225462,219198,
a_23455,1,72,1,0,GRASSMERE-WALMART,14704,8_merged_225462,219199,
b_23767,1,14,1,0,BUENA VISTA,14992,2_merged_225464,220847,
b_23767,1,14,1,0,BUENA VISTA,14992,2_merged_225464,220844,
b_23767,1,14,1,0,BUENA VISTA,14992,2_merged_225464,220845,
b_23952,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222918,
b_23951,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222919,
b_23950,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222916,
b_23949,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222917,
b_23949,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222914,
b_23952,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222915,
b_23952,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222912,
b_23950,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222913,
b_23950,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222910,
b_23949,1,50,1,1,DOWNTOWN,15107,2_merged_225464,222911,
b_24091,1,76,1,0,MADISON,15155,8_merged_225468,224189,
b_24091,1,76,1,0,MADISON,15154,8_merged_225468,224188,
b_24091,1,76,1,0,MADISON,15154,8_merged_225468,224187,
b_24091,1,76,1,0,MADISON,15154,8_merged_225468,224186,
b_24091,1,76,1,0,MADISON,15154,8_merged_225468,224185,
b_24091,1,76,1,0,MADISON,15154,8_merged_225468,224184,
b_24091,1,76,1,0,MADISON,15154,8_merged_225468,224183,
b_24091,1,76,1,0,MADISON,15154,8_merged_225468,224182,
b_24091,1,76,1,0,MADISON,15154,8_merged_225468,224181,
a_22700,1,56,1,1,DOWNTOWN,14686,3_merged_225457,212796,
b_23767,1,14,1,0,BUENA VISTA,14992,2_merged_225464,220848,
b_23767,1,14,1,0,BUENA VISTA,14992,2_merged_225464,220849,
b_24101,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225058,
b_24100,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225059,
b_24100,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225052,
b_24101,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225053,
b_24100,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225050,
b_24101,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225051,
b_24101,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225056,
b_24100,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225057,
b_24100,1,22,1,1,22S BORDEAUX 26TH & CLARKSVILLE PK,15198,8_merged_225468,225055,
b_24021,1,7,1,0,GREEN HILLS,15142,3_merged_225463,224017,
b_24097,1,22,1,0,DOWNTOWN,15017,8_merged_225468,224987,
b_24098,1,22,1,0,DOWNTOWN,15017,8_merged_225468,224986,
b_24099,1,22,1,0,DOWNTOWN,15017,8_merged_225468,224985,
b_24097,1,22,1,0,DOWNTOWN,15019,8_merged_225468,224984,
b_24098,1,22,1,0,DOWNTOWN,15019,8_merged_225468,224983,
b_24099,1,22,1,0,DOWNTOWN,15019,8_merged_225468,224982,
b_24099,1,22,1,0,DOWNTOWN,15018,8_merged_225468,224981,
b_24097,1,22,1,0,DOWNTOWN,15018,8_merged_225468,224980,
b_24098,1,22,1,0,DOWNTOWN,15017,8_merged_225468,224989,
b_24099,1,22,1,0,DOWNTOWN,15017,8_merged_225468,224988,
a_23565,1,56,1,1,DOWNTOWN,14686,2_merged_225458,220406,
a_23566,1,56,1,1,DOWNTOWN,14686,2_merged_225458,220407,
a_23567,1,56,1,1,DOWNTOWN,14686,2_merged_225458,220404,
a_23568,1,56,1,1,DOWNTOWN,14686,2_merged_225458,220405,
a_23566,1,56,1,1,DOWNTOWN,14686,2_merged_225458,220402,
a_23569,1,56,1,1,DOWNTOWN,14686,2_merged_225458,220403,
a_23570,1,56,1,1,DOWNTOWN,14686,2_merged_225458,220400,
a_23565,1,56,1,1,DOWNTOWN,14686,2_merged_225458,220401,
b_23811,1,25,1,0,NORTH NASHVILLE,15046,3_merged_225463,221809,
b_23810,1,25,1,0,NORTH NASHVILLE,15046,3_merged_225463,221808,
a_23571,1,6,1,0,DOWNTOWN,14693,2_merged_225458,220409,
b_23997,1,56,1,0,RIVERGATE,15124,2_merged_225464,223663,
b_24001,1,56,1,0,RIVERGATE,15124,2_merged_225464,223662,
b_23998,1,56,1,0,RIVERGATE,15124,2_merged_225464,223661,
b_23999,1,56,1,0,RIVERGATE,15124,2_merged_225464,223660,
b_23998,1,56,1,0,RIVERGATE,15124,2_merged_225464,223667,
b_23999,1,56,1,0,RIVERGATE,15124,2_merged_225464,223666,
b_24000,1,56,1,0,RIVERGATE,15124,2_merged_225464,223665,
b_23996,1,56,1,0,RIVERGATE,15124,2_merged_225464,223664,
b_23997,1,56,1,0,RIVERGATE,15124,2_merged_225464,223669,
b_24001,1,56,1,0,RIVERGATE,15124,2_merged_225464,223668,
b_23777,1,17,1,0,LIPSCOMB,14996,8_merged_225468,221026,
b_24032,1,77,1,1,TO 100 OAKS,15157,8_merged_225468,224222,
b_24032,1,77,1,1,TO 100 OAKS,15157,8_merged_225468,224223,
b_24032,1,77,1,0,TO GLASTONBURY ROAD,15156,8_merged_225468,224220,
b_24032,1,77,1,0,TO GLASTONBURY ROAD,15156,8_merged_225468,224221,
b_24032,1,77,1,1,TO 100 OAKS,15157,8_merged_225468,224226,
b_24032,1,77,1,1,TO 100 OAKS,15157,8_merged_225468,224227,
b_23779,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222130,
b_23776,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222131,
b_23778,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222132,
b_23777,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222133,
b_23779,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222134,
b_24032,1,77,1,1,TO 100 OAKS,15157,8_merged_225468,224224,
b_23778,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222136,
b_23777,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222137,
b_23778,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222138,
b_23776,1,29,1,0,JEFFERSON STREET,15051,8_merged_225468,222139,
b_24032,1,77,1,1,TO 100 OAKS,15157,8_merged_225468,224225,
b_23787,1,19,1,1,51ST & TENNESSEE,15011,8_merged_225468,221308,
b_23809,1,25,1,1,EDGEHILL - NAPIER,15047,2_merged_225464,221801,
b_24019,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223988,
b_24018,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223989,
b_23808,1,25,1,1,EDGEHILL - NAPIER,15047,2_merged_225464,221800,
b_24019,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223982,
b_24018,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223983,
b_24019,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223980,
b_24018,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223981,
b_24019,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223986,
b_23809,1,25,1,1,EDGEHILL - NAPIER,15047,2_merged_225464,221803,
b_24019,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223984,
b_24018,1,7,1,1,DOWNTOWN,15143,2_merged_225464,223985,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222057,
b_23775,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222056,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222055,
b_23808,1,25,1,1,EDGEHILL - NAPIER,15047,2_merged_225464,221802,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222053,
b_23775,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222052,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222051,
b_23774,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222050,
b_23809,1,25,1,1,EDGEHILL - NAPIER,15047,2_merged_225464,221805,
b_23817,1,29,1,0,JEFFERSON STREET,15051,3_merged_225463,222059,
b_23808,1,25,1,1,EDGEHILL - NAPIER,15047,2_merged_225464,221804,
b_23811,1,25,1,0,NORTH NASHVILLE,15046,3_merged_225463,221807,
b_23810,1,25,1,0,NORTH NASHVILLE,15046,3_merged_225463,221806,
